player_id,player_name,team,player_type,metric,previous_value,current_value,delta,favorable_delta,movement_status,baseline_snapshot_id,current_snapshot_id,baseline_captured_at,current_captured_at
0000002291,岳東華,中信兄弟,打者,player_value_score,33.4,33.4,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000002291,岳東華,中信兄弟,打者,slg,0.392,0.392,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006730,張仁瑋,中信兄弟,打者,batting_average,0.323,0.323,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006730,張仁瑋,中信兄弟,打者,home_runs,3.0,3.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006730,張仁瑋,中信兄弟,打者,obp,0.357,0.357,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006730,張仁瑋,中信兄弟,打者,ops,0.772,0.772,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006730,張仁瑋,中信兄弟,打者,pa,268.0,268.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006730,張仁瑋,中信兄弟,打者,player_value_score,34.9,34.9,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006730,張仁瑋,中信兄弟,打者,slg,0.415,0.415,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007085,張士綸,中信兄弟,打者,batting_average,0.328,0.328,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007085,張士綸,中信兄弟,打者,home_runs,1.0,1.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007085,張士綸,中信兄弟,打者,obp,0.351,0.351,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007085,張士綸,中信兄弟,打者,ops,0.735,0.735,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007085,張士綸,中信兄弟,打者,pa,190.0,190.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007085,張士綸,中信兄弟,打者,player_value_score,31.9,31.9,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007085,張士綸,中信兄弟,打者,slg,0.384,0.384,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000003183,張志豪,中信兄弟,打者,batting_average,0.14,0.14,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000003183,張志豪,中信兄弟,打者,home_runs,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000003183,張志豪,中信兄弟,打者,obp,0.18,0.18,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000003183,張志豪,中信兄弟,打者,ops,0.343,0.343,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000003183,張志豪,中信兄弟,打者,pa,50.0,50.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000003183,張志豪,中信兄弟,打者,player_value_score,17.8,17.8,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000003183,張志豪,中信兄弟,打者,slg,0.163,0.163,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007088,徐博瑋,中信兄弟,打者,batting_average,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007088,徐博瑋,中信兄弟,打者,home_runs,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007088,徐博瑋,中信兄弟,打者,obp,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007088,徐博瑋,中信兄弟,打者,ops,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007088,徐博瑋,中信兄弟,打者,pa,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007088,徐博瑋,中信兄弟,打者,player_value_score,5.2,5.2,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007088,徐博瑋,中信兄弟,打者,slg,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005569,曾頌恩,中信兄弟,打者,batting_average,0.258,0.258,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005569,曾頌恩,中信兄弟,打者,home_runs,3.0,3.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005569,曾頌恩,中信兄弟,打者,obp,0.333,0.333,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005569,曾頌恩,中信兄弟,打者,ops,0.731,0.731,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005569,曾頌恩,中信兄弟,打者,pa,105.0,105.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005569,曾頌恩,中信兄弟,打者,player_value_score,36.9,36.9,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005569,曾頌恩,中信兄弟,打者,slg,0.398,0.398,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005656,李聖裕,中信兄弟,打者,batting_average,0.263,0.263,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005656,李聖裕,中信兄弟,打者,home_runs,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005656,李聖裕,中信兄弟,打者,obp,0.333,0.333,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005656,李聖裕,中信兄弟,打者,ops,0.596,0.596,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005656,李聖裕,中信兄弟,打者,pa,21.0,21.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005656,李聖裕,中信兄弟,打者,player_value_score,25.2,25.2,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005656,李聖裕,中信兄弟,打者,slg,0.263,0.263,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006224,林吳晉瑋,中信兄弟,打者,batting_average,0.273,0.273,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006224,林吳晉瑋,中信兄弟,打者,home_runs,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006224,林吳晉瑋,中信兄弟,打者,obp,0.429,0.429,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006224,林吳晉瑋,中信兄弟,打者,ops,0.702,0.702,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006224,林吳晉瑋,中信兄弟,打者,pa,15.0,15.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006224,林吳晉瑋,中信兄弟,打者,player_value_score,33.4,33.4,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000006224,林吳晉瑋,中信兄弟,打者,slg,0.273,0.273,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005567,林瑞鈞,中信兄弟,打者,batting_average,0.235,0.235,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005567,林瑞鈞,中信兄弟,打者,home_runs,1.0,1.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005567,林瑞鈞,中信兄弟,打者,obp,0.35,0.35,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005567,林瑞鈞,中信兄弟,打者,ops,0.821,0.821,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005567,林瑞鈞,中信兄弟,打者,pa,20.0,20.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005567,林瑞鈞,中信兄弟,打者,player_value_score,42.6,42.6,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000005567,林瑞鈞,中信兄弟,打者,slg,0.471,0.471,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007086,楊祥禾,中信兄弟,打者,batting_average,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007086,楊祥禾,中信兄弟,打者,home_runs,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007086,楊祥禾,中信兄弟,打者,obp,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007086,楊祥禾,中信兄弟,打者,ops,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007086,楊祥禾,中信兄弟,打者,pa,2.0,2.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007086,楊祥禾,中信兄弟,打者,player_value_score,2.6,2.6,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000007086,楊祥禾,中信兄弟,打者,slg,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000004636,江坤宇,中信兄弟,打者,batting_average,0.282,0.282,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000004636,江坤宇,中信兄弟,打者,home_runs,2.0,2.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000004636,江坤宇,中信兄弟,打者,obp,0.366,0.366,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000004636,江坤宇,中信兄弟,打者,ops,0.728,0.728,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000004636,江坤宇,中信兄弟,打者,pa,251.0,251.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000004636,江坤宇,中信兄弟,打者,player_value_score,34.0,34.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000004636,江坤宇,中信兄弟,打者,slg,0.362,0.362,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000001232,江忠城,中信兄弟,打者,batting_average,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000001232,江忠城,中信兄弟,打者,home_runs,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000001232,江忠城,中信兄弟,打者,obp,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000001232,江忠城,中信兄弟,打者,ops,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000001232,江忠城,中信兄弟,打者,pa,1.0,1.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000001232,江忠城,中信兄弟,打者,player_value_score,5.2,5.2,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000001232,江忠城,中信兄弟,打者,slg,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000000929,王威晨,中信兄弟,打者,batting_average,0.266,0.266,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000000929,王威晨,中信兄弟,打者,home_runs,1.0,1.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000000929,王威晨,中信兄弟,打者,obp,0.317,0.317,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000000929,王威晨,中信兄弟,打者,ops,0.653,0.653,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000000929,王威晨,中信兄弟,打者,pa,262.0,262.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000000929,王威晨,中信兄弟,打者,player_value_score,30.2,30.2,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000000929,王威晨,中信兄弟,打者,slg,0.336,0.336,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000002307,王政順,中信兄弟,打者,batting_average,0.245,0.245,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000002307,王政順,中信兄弟,打者,home_runs,0.0,0.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000002307,王政順,中信兄弟,打者,obp,0.331,0.331,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000002307,王政順,中信兄弟,打者,ops,0.595,0.595,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
0000002307,王政順,中信兄弟,打者,pa,128.0,128.0,0.0,0.0,unchanged,20260809T155513Z-f8f05a1c4870,20260812T130059Z-0c9e69f68de8,2026-08-09T15:55:13+00:00,2026-08-12T13:00:59+00:00
